Kind,Name,Cyclomatic
Protected Method,"org.apache.commons.net.imap.IMAP.fireReplyReceived",2
Protected Method,"org.apache.commons.net.imap.IMAP.generateCommandID",3
Public Method,"org.apache.commons.net.imap.IMAP.getReplyString",2
Public Method,"org.apache.commons.net.imap.IMAP.getReplyStrings",1
Public Method,"org.apache.commons.net.imap.IMAP.getState",1
Public Method,"org.apache.commons.net.imap.IMAP.sendCommand",1
Public Method,"org.apache.commons.net.imap.IMAP.sendCommand",1
Public Method,"org.apache.commons.net.imap.IMAP.sendCommand",1
Public Method,"org.apache.commons.net.imap.IMAP.sendCommand",1
Private Method,"org.apache.commons.net.imap.IMAP.sendCommandWithID",3
Public Method,"org.apache.commons.net.imap.IMAP.sendData",1
Public Method,"org.apache.commons.net.imap.IMAP.setChunkListener",1
Protected Method,"org.apache.commons.net.imap.IMAP.setState",1
Public Method,"org.apache.commons.net.imap.IMAPClient.FETCH_ITEM_NAMES.valueOf",1
Public Method,"org.apache.commons.net.imap.IMAPClient.FETCH_ITEM_NAMES.values",1
Public Method,"org.apache.commons.net.imap.IMAPClient.SEARCH_CRITERIA.valueOf",1
Public Method,"org.apache.commons.net.imap.IMAPClient.SEARCH_CRITERIA.values",1
Public Method,"org.apache.commons.net.imap.IMAPClient.STATUS_DATA_ITEMS.valueOf",1
Public Method,"org.apache.commons.net.imap.IMAPClient.STATUS_DATA_ITEMS.values",1
Public Method,"org.apache.commons.net.imap.IMAPClient.append",5
Public Method,"org.apache.commons.net.imap.IMAPClient.append",4
Public Method,"org.apache.commons.net.imap.IMAPClient.append",1
Public Method,"org.apache.commons.net.imap.IMAPClient.capability",1
Public Method,"org.apache.commons.net.imap.IMAPClient.check",1
Public Method,"org.apache.commons.net.imap.IMAPClient.close",1
Public Method,"org.apache.commons.net.imap.IMAPClient.copy",1
Public Method,"org.apache.commons.net.imap.IMAPClient.create",1
Public Method,"org.apache.commons.net.imap.IMAPClient.delete",1
Public Method,"org.apache.commons.net.imap.IMAPClient.examine",1
Public Method,"org.apache.commons.net.imap.IMAPClient.expunge",1
Public Method,"org.apache.commons.net.imap.IMAPClient.fetch",1
Public Method,"org.apache.commons.net.imap.IMAPClient.list",1
Public Method,"org.apache.commons.net.imap.IMAPClient.login",3
Public Method,"org.apache.commons.net.imap.IMAPClient.logout",1
Public Method,"org.apache.commons.net.imap.IMAPClient.lsub",1
Public Method,"org.apache.commons.net.imap.IMAPClient.noop",1
Public Method,"org.apache.commons.net.imap.IMAPClient.rename",1
Public Method,"org.apache.commons.net.imap.IMAPClient.search",2
Public Method,"org.apache.commons.net.imap.IMAPClient.search",1
Public Method,"org.apache.commons.net.imap.IMAPClient.select",1
Public Method,"org.apache.commons.net.imap.IMAPClient.status",4
Public Method,"org.apache.commons.net.imap.IMAPClient.store",1
Public Method,"org.apache.commons.net.imap.IMAPClient.subscribe",1
Public Method,"org.apache.commons.net.imap.IMAPClient.uid",1
Public Method,"org.apache.commons.net.imap.IMAPClient.unsubscribe",1
Constructor,"org.apache.commons.net.imap.IMAPCommand.IMAPCommand",1
Constructor,"org.apache.commons.net.imap.IMAPCommand.IMAPCommand",1
Constructor,"org.apache.commons.net.imap.IMAPCommand.IMAPCommand",1
Constructor,"org.apache.commons.net.imap.IMAPCommand.IMAPCommand",1
Constructor,"org.apache.commons.net.imap.IMAPCommand.IMAPCommand",1
Constructor,"org.apache.commons.net.imap.IMAPCommand.IMAPCommand",1
Public Static Method,"org.apache.commons.net.imap.IMAPCommand.getCommand",1
Public Method,"org.apache.commons.net.imap.IMAPCommand.getIMAPCommand",2
Public Method,"org.apache.commons.net.imap.IMAPCommand.valueOf",1
Public Method,"org.apache.commons.net.imap.IMAPCommand.values",1
Private Constructor,"org.apache.commons.net.imap.IMAPReply.IMAPReply",1
Public Static Method,"org.apache.commons.net.imap.IMAPReply.getReplyCode",1
Private Static Method,"org.apache.commons.net.imap.IMAPReply.getReplyCode",6
Public Static Method,"org.apache.commons.net.imap.IMAPReply.getUntaggedReplyCode",1
Public Static Method,"org.apache.commons.net.imap.IMAPReply.isContinuation",1
Public Static Method,"org.apache.commons.net.imap.IMAPReply.isContinuation",1
Public Static Method,"org.apache.commons.net.imap.IMAPReply.isSuccess",1
Public Static Method,"org.apache.commons.net.imap.IMAPReply.isUntagged",1
Public Static Method,"org.apache.commons.net.imap.IMAPReply.literalCount",2
Public Constructor,"org.apache.commons.net.imap.IMAPSClient.IMAPSClient",1
Public Constructor,"org.apache.commons.net.imap.IMAPSClient.IMAPSClient",1
Public Constructor,"org.apache.commons.net.imap.IMAPSClient.IMAPSClient",1
Public Constructor,"org.apache.commons.net.imap.IMAPSClient.IMAPSClient",1
Public Constructor,"org.apache.commons.net.imap.IMAPSClient.IMAPSClient",1
Public Constructor,"org.apache.commons.net.imap.IMAPSClient.IMAPSClient",1
Public Constructor,"org.apache.commons.net.imap.IMAPSClient.IMAPSClient",1
Protected Method,"org.apache.commons.net.imap.IMAPSClient._connectAction_",2
Public Method,"org.apache.commons.net.imap.IMAPSClient.execTLS",2
Public Method,"org.apache.commons.net.imap.IMAPSClient.getEnabledCipherSuites",2
Public Method,"org.apache.commons.net.imap.IMAPSClient.getEnabledProtocols",2
Public Method,"org.apache.commons.net.imap.IMAPSClient.getHostnameVerifier",1
Private Method,"org.apache.commons.net.imap.IMAPSClient.getKeyManager",1
Public Method,"org.apache.commons.net.imap.IMAPSClient.getTrustManager",1
Private Method,"org.apache.commons.net.imap.IMAPSClient.initSSLContext",2
Public Method,"org.apache.commons.net.imap.IMAPSClient.isEndpointCheckingEnabled",1
Private Method,"org.apache.commons.net.imap.IMAPSClient.performSSLNegotiation",6
Public Method,"org.apache.commons.net.imap.IMAPSClient.setEnabledCipherSuites",1
Public Method,"org.apache.commons.net.imap.IMAPSClient.setEnabledProtocols",1
Public Method,"org.apache.commons.net.imap.IMAPSClient.setEndpointCheckingEnabled",1
Public Method,"org.apache.commons.net.imap.IMAPSClient.setHostnameVerifier",1
Public Method,"org.apache.commons.net.imap.IMAPSClient.setKeyManager",1
Public Method,"org.apache.commons.net.imap.IMAPSClient.setTrustManager",1
Public Method,"org.apache.commons.net.imap.IMAPTest.checkGenerator",4
Public Constructor,"org.apache.commons.net.io.CRLFLineReader.CRLFLineReader",1
Public Method,"org.apache.commons.net.io.CRLFLineReader.readLine",5
Public Constructor,"org.apache.commons.net.io.CopyStreamAdapter.CopyStreamAdapter",1
Public Method,"org.apache.commons.net.io.CopyStreamAdapter.addCopyStreamListener",1
Public Method,"org.apache.commons.net.io.CopyStreamAdapter.bytesTransferred",2
Public Method,"org.apache.commons.net.io.CopyStreamAdapter.bytesTransferred",2
Public Method,"org.apache.commons.net.io.CopyStreamAdapter.removeCopyStreamListener",1
Public Constructor,"org.apache.commons.net.io.CopyStreamEvent.CopyStreamEvent",1
Public Method,"org.apache.commons.net.io.CopyStreamEvent.getBytesTransferred",1
Public Method,"org.apache.commons.net.io.CopyStreamEvent.getStreamSize",1
Public Method,"org.apache.commons.net.io.CopyStreamEvent.getTotalBytesTransferred",1
Public Method,"org.apache.commons.net.io.CopyStreamEvent.toString",1
Public Constructor,"org.apache.commons.net.io.CopyStreamException.CopyStreamException",1
Public Method,"org.apache.commons.net.io.CopyStreamException.getIOException",1
Public Method,"org.apache.commons.net.io.CopyStreamException.getTotalBytesTransferred",1
Public Abstract Method,"org.apache.commons.net.io.CopyStreamListener.bytesTransferred",0
Public Abstract Method,"org.apache.commons.net.io.CopyStreamListener.bytesTransferred",0
Public Constructor,"org.apache.commons.net.io.DotTerminatedMessageReader.DotTerminatedMessageReader",1
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReader.close",3
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReader.read",1
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReader.read",13
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReader.read",4
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReader.readLine",4
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testDoubleCrBeforeDot",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testEmbeddedDot1",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testEmbeddedDot2",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testEmbeddedDot3",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testEmbeddedDot4",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testEmbeddedNewlines",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testLeadingDot",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testReadLine1",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testReadLine2",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testReadSimpleStringCrLfLineEnding",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testReadSimpleStringLfLineEnding",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageReaderTest.testSingleDotWithTrailingText",2
Public Constructor,"org.apache.commons.net.io.DotTerminatedMessageWriter.DotTerminatedMessageWriter",1
Public Method,"org.apache.commons.net.io.DotTerminatedMessageWriter.close",4
Public Method,"org.apache.commons.net.io.DotTerminatedMessageWriter.flush",1
Public Method,"org.apache.commons.net.io.DotTerminatedMessageWriter.write",6
Public Method,"org.apache.commons.net.io.DotTerminatedMessageWriter.write",2
Public Method,"org.apache.commons.net.io.DotTerminatedMessageWriter.write",1
Public Method,"org.apache.commons.net.io.DotTerminatedMessageWriter.write",1
Public Method,"org.apache.commons.net.io.DotTerminatedMessageWriter.write",1
Public Constructor,"org.apache.commons.net.io.FromNetASCIIInputStream.FromNetASCIIInputStream",1
Private Method,"org.apache.commons.net.io.FromNetASCIIInputStream.__read",4
Public Method,"org.apache.commons.net.io.FromNetASCIIInputStream.available",2
Public Static Method,"org.apache.commons.net.io.FromNetASCIIInputStream.isConversionRequired",1
Public Method,"org.apache.commons.net.io.FromNetASCIIInputStream.read",2
Public Method,"org.apache.commons.net.io.FromNetASCIIInputStream.read",1
Public Method,"org.apache.commons.net.io.FromNetASCIIInputStream.read",7
Public Constructor,"org.apache.commons.net.io.FromNetASCIIOutputStream.FromNetASCIIOutputStream",1
Private Method,"org.apache.commons.net.io.FromNetASCIIOutputStream.__write",5
Public Method,"org.apache.commons.net.io.FromNetASCIIOutputStream.close",3
Public Method,"org.apache.commons.net.io.FromNetASCIIOutputStream.write",2
Public Method,"org.apache.commons.net.io.FromNetASCIIOutputStream.write",1
Public Method,"org.apache.commons.net.io.FromNetASCIIOutputStream.write",3
Public Constructor,"org.apache.commons.net.io.SocketInputStream.SocketInputStream",1
Public Method,"org.apache.commons.net.io.SocketInputStream.close",1
Public Constructor,"org.apache.commons.net.io.SocketOutputStream.SocketOutputStream",1
Public Method,"org.apache.commons.net.io.SocketOutputStream.close",1
Public Method,"org.apache.commons.net.io.SocketOutputStream.write",1
Public Constructor,"org.apache.commons.net.io.ToNetASCIIInputStream.ToNetASCIIInputStream",1
Public Method,"org.apache.commons.net.io.ToNetASCIIInputStream.available",2
Public Method,"org.apache.commons.net.io.ToNetASCIIInputStream.markSupported",1
Public Method,"org.apache.commons.net.io.ToNetASCIIInputStream.read",6
Public Method,"org.apache.commons.net.io.ToNetASCIIInputStream.read",5
Public Method,"org.apache.commons.net.io.ToNetASCIIInputStream.read",1
Private Method,"org.apache.commons.net.io.ToNetASCIIInputStreamTest.byteTest",2
Private Method,"org.apache.commons.net.io.ToNetASCIIInputStreamTest.getBuffer",2
Private Method,"org.apache.commons.net.io.ToNetASCIIInputStreamTest.getSingleBytes",2
Public Method,"org.apache.commons.net.io.ToNetASCIIInputStreamTest.testToNetASCIIInputStream1",1
Public Method,"org.apache.commons.net.io.ToNetASCIIInputStreamTest.testToNetASCIIInputStream_single_bytes",1
Public Constructor,"org.apache.commons.net.io.ToNetASCIIOutputStream.ToNetASCIIOutputStream",1
Public Method,"org.apache.commons.net.io.ToNetASCIIOutputStream.write",4
Public Method,"org.apache.commons.net.io.ToNetASCIIOutputStream.write",1
Public Method,"org.apache.commons.net.io.ToNetASCIIOutputStream.write",2
Private Constructor,"org.apache.commons.net.io.Util.Util",1
Public Static Method,"org.apache.commons.net.io.Util.closeQuietly",3
Public Static Method,"org.apache.commons.net.io.Util.closeQuietly",3
Public Static Method,"org.apache.commons.net.io.Util.copyReader",8
Public Static Method,"org.apache.commons.net.io.Util.copyReader",1
Public Static Method,"org.apache.commons.net.io.Util.copyReader",1
Public Static Method,"org.apache.commons.net.io.Util.copyStream",10
Public Static Method,"org.apache.commons.net.io.Util.copyStream",1
Public Static Method,"org.apache.commons.net.io.Util.copyStream",1
Public Static Method,"org.apache.commons.net.io.Util.copyStream",1
Public Constructor,"org.apache.commons.net.nntp.Article.Article",1
Public Method,"org.apache.commons.net.nntp.Article.addHeaderField",1
Public Method,"org.apache.commons.net.nntp.Article.addReference",4
Private Method,"org.apache.commons.net.nntp.Article.flushSubjectCache",1
Public Method,"org.apache.commons.net.nntp.Article.getArticleId",1
Public Method,"org.apache.commons.net.nntp.Article.getArticleNumber",1
Public Method,"org.apache.commons.net.nntp.Article.getArticleNumberLong",1
Public Method,"org.apache.commons.net.nntp.Article.getDate",1
Public Method,"org.apache.commons.net.nntp.Article.getFrom",1
Public Method,"org.apache.commons.net.nntp.Article.getReferences",2
Public Method,"org.apache.commons.net.nntp.Article.getSubject",1
Public Method,"org.apache.commons.net.nntp.Article.isDummy",1
Public Method,"org.apache.commons.net.nntp.Article.makeDummy",1
Public Method,"org.apache.commons.net.nntp.Article.messageThreadId",1
Public Method,"org.apache.commons.net.nntp.Article.messageThreadReferences",1
Public Static Method,"org.apache.commons.net.nntp.Article.printThread",1
Public Static Method,"org.apache.commons.net.nntp.Article.printThread",1
Public Static Method,"org.apache.commons.net.nntp.Article.printThread",1
Public Static Method,"org.apache.commons.net.nntp.Article.printThread",4
Public Method,"org.apache.commons.net.nntp.Article.setArticleId",1
Public Method,"org.apache.commons.net.nntp.Article.setArticleNumber",1
Public Method,"org.apache.commons.net.nntp.Article.setArticleNumber",1
Public Method,"org.apache.commons.net.nntp.Article.setChild",1
Public Method,"org.apache.commons.net.nntp.Article.setDate",1
Public Method,"org.apache.commons.net.nntp.Article.setFrom",1
Public Method,"org.apache.commons.net.nntp.Article.setNext",1
Public Method,"org.apache.commons.net.nntp.Article.setSubject",1
Public Method,"org.apache.commons.net.nntp.Article.simplifiedSubject",2
Private Method,"org.apache.commons.net.nntp.Article.simplifySubject",11
Public Method,"org.apache.commons.net.nntp.Article.subjectIsReply",1
Public Method,"org.apache.commons.net.nntp.Article.toString",1
Public Constructor,"org.apache.commons.net.nntp.ArticleInfo.ArticleInfo",1
Public Constructor,"org.apache.commons.net.nntp.ArticleIterator.ArticleIterator",1
Public Method,"org.apache.commons.net.nntp.ArticleIterator.hasNext",1
Public Method,"org.apache.commons.net.nntp.ArticleIterator.iterator",1
Public Method,"org.apache.commons.net.nntp.ArticleIterator.next",1
Public Method,"org.apache.commons.net.nntp.ArticleIterator.remove",1
Public Constructor,"org.apache.commons.net.nntp.NNTP.NNTP",1
Private Method,"org.apache.commons.net.nntp.NNTP.__getReply",5
Protected Method,"org.apache.commons.net.nntp.NNTP._connectAction_",1
Public Method,"org.apache.commons.net.nntp.NNTP.article",1
Public Method,"org.apache.commons.net.nntp.NNTP.article",1
Public Method,"org.apache.commons.net.nntp.NNTP.article",1
Public Method,"org.apache.commons.net.nntp.NNTP.article",1
Public Method,"org.apache.commons.net.nntp.NNTP.authinfoPass",1
Public Method,"org.apache.commons.net.nntp.NNTP.authinfoUser",1
Public Method,"org.apache.commons.net.nntp.NNTP.body",1
Public Method,"org.apache.commons.net.nntp.NNTP.body",1
Public Method,"org.apache.commons.net.nntp.NNTP.body",1
Public Method,"org.apache.commons.net.nntp.NNTP.body",1
Public Method,"org.apache.commons.net.nntp.NNTP.disconnect",1
Protected Method,"org.apache.commons.net.nntp.NNTP.getCommandSupport",1
Public Method,"org.apache.commons.net.nntp.NNTP.getReply",1
Public Method,"org.apache.commons.net.nntp.NNTP.getReplyCode",1
Public Method,"org.apache.commons.net.nntp.NNTP.getReplyString",1
Public Method,"org.apache.commons.net.nntp.NNTP.group",1
Public Method,"org.apache.commons.net.nntp.NNTP.head",1
Public Method,"org.apache.commons.net.nntp.NNTP.head",1
Public Method,"org.apache.commons.net.nntp.NNTP.head",1
Public Method,"org.apache.commons.net.nntp.NNTP.head",1
Public Method,"org.apache.commons.net.nntp.NNTP.help",1
Public Method,"org.apache.commons.net.nntp.NNTP.ihave",1
Public Method,"org.apache.commons.net.nntp.NNTP.isAllowedToPost",1
Public Method,"org.apache.commons.net.nntp.NNTP.last",1
Public Method,"org.apache.commons.net.nntp.NNTP.list",1
Public Method,"org.apache.commons.net.nntp.NNTP.listActive",1
Public Method,"org.apache.commons.net.nntp.NNTP.newgroups",3
Public Method,"org.apache.commons.net.nntp.NNTP.newnews",3
Public Method,"org.apache.commons.net.nntp.NNTP.next",1
Public Method,"org.apache.commons.net.nntp.NNTP.post",1
Public Method,"org.apache.commons.net.nntp.NNTP.quit",1
Public Method,"org.apache.commons.net.nntp.NNTP.sendCommand",2
Public Method,"org.apache.commons.net.nntp.NNTP.sendCommand",1
Public Method,"org.apache.commons.net.nntp.NNTP.sendCommand",1
Public Method,"org.apache.commons.net.nntp.NNTP.sendCommand",1
Public Method,"org.apache.commons.net.nntp.NNTP.stat",1
Public Method,"org.apache.commons.net.nntp.NNTP.stat",1
Public Method,"org.apache.commons.net.nntp.NNTP.stat",1
Public Method,"org.apache.commons.net.nntp.NNTP.stat",1
Public Method,"org.apache.commons.net.nntp.NNTP.xhdr",1
Public Method,"org.apache.commons.net.nntp.NNTP.xover",1
Private Method,"org.apache.commons.net.nntp.NNTPClient.__ai2ap",2
Private Method,"org.apache.commons.net.nntp.NNTPClient.__ap2ai",2
Static Method,"org.apache.commons.net.nntp.NNTPClient.__parseArticleEntry",3
Private Method,"org.apache.commons.net.nntp.NNTPClient.__parseArticlePointer",3
Private Static Method,"org.apache.commons.net.nntp.NNTPClient.__parseGroupReply",3
Static Method,"org.apache.commons.net.nntp.NNTPClient.__parseNewsgroupListEntry",10
Private Method,"org.apache.commons.net.nntp.NNTPClient.__readNewsgroupListing",4
Private Method,"org.apache.commons.net.nntp.NNTPClient.__retrieve",5
Private Method,"org.apache.commons.net.nntp.NNTPClient.__retrieve",3
Private Method,"org.apache.commons.net.nntp.NNTPClient.__retrieveArticleInfo",2
Private Method,"org.apache.commons.net.nntp.NNTPClient.__retrieveHeader",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.authenticate",3
Public Method,"org.apache.commons.net.nntp.NNTPClient.completePendingCommand",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.forwardArticle",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateArticleInfo",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateNewNews",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateNewNewsgroupListing",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateNewNewsgroups",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateNewsgroupListing",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateNewsgroupListing",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateNewsgroups",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.iterateNewsgroups",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.listHelp",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.listNewNews",4
Public Method,"org.apache.commons.net.nntp.NNTPClient.listNewNewsgroups",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.listNewsgroups",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.listNewsgroups",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.listOverviewFmt",3
Public Method,"org.apache.commons.net.nntp.NNTPClient.logout",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.postArticle",2
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleBody",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleInfo",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleInfo",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleInfo",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveArticleInfo",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.retrieveHeader",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",5
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",3
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectNewsgroup",3
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectNewsgroup",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectNextArticle",3
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectNextArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectNextArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectPreviousArticle",3
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectPreviousArticle",1
Public Method,"org.apache.commons.net.nntp.NNTPClient.selectPreviousArticle",1
Private Constructor,"org.apache.commons.net.nntp.NNTPCommand.NNTPCommand",1
Public Static Method,"org.apache.commons.net.nntp.NNTPCommand.getCommand",1
Public Constructor,"org.apache.commons.net.nntp.NNTPConnectionClosedException.NNTPConnectionClosedException",1
Public Constructor,"org.apache.commons.net.nntp.NNTPConnectionClosedException.NNTPConnectionClosedException",1
Private Constructor,"org.apache.commons.net.nntp.NNTPReply.NNTPReply",1
Public Static Method,"org.apache.commons.net.nntp.NNTPReply.isInformational",1
Public Static Method,"org.apache.commons.net.nntp.NNTPReply.isNegativePermanent",1
Public Static Method,"org.apache.commons.net.nntp.NNTPReply.isNegativeTransient",1
Public Static Method,"org.apache.commons.net.nntp.NNTPReply.isPositiveCompletion",1
Public Static Method,"org.apache.commons.net.nntp.NNTPReply.isPositiveIntermediate",1
Public Constructor,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.NewGroupsOrNewsQuery",12
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.addDistribution",2
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.addNewsgroup",2
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.getDate",1
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.getDistributions",2
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.getNewsgroups",2
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.getTime",1
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.isGMT",1
Public Method,"org.apache.commons.net.nntp.NewGroupsOrNewsQuery.omitNewsgroup",1
Method,"org.apache.commons.net.nntp.NewsgroupInfo._setArticleCount",1
Method,"org.apache.commons.net.nntp.NewsgroupInfo._setFirstArticle",1
Method,"org.apache.commons.net.nntp.NewsgroupInfo._setLastArticle",1
Method,"org.apache.commons.net.nntp.NewsgroupInfo._setNewsgroup",1
Method,"org.apache.commons.net.nntp.NewsgroupInfo._setPostingPermission",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getArticleCount",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getArticleCountLong",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getFirstArticle",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getFirstArticleLong",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getLastArticle",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getLastArticleLong",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getNewsgroup",1
Public Method,"org.apache.commons.net.nntp.NewsgroupInfo.getPostingPermission",1
Public Constructor,"org.apache.commons.net.nntp.NewsgroupIterator.NewsgroupIterator",1
Public Method,"org.apache.commons.net.nntp.NewsgroupIterator.hasNext",1
Public Method,"org.apache.commons.net.nntp.NewsgroupIterator.iterator",1
Public Method,"org.apache.commons.net.nntp.NewsgroupIterator.next",1
Public Method,"org.apache.commons.net.nntp.NewsgroupIterator.remove",1
Constructor,"org.apache.commons.net.nntp.ReplyIterator.ReplyIterator",3
Constructor,"org.apache.commons.net.nntp.ReplyIterator.ReplyIterator",1
Public Method,"org.apache.commons.net.nntp.ReplyIterator.hasNext",2
Public Method,"org.apache.commons.net.nntp.ReplyIterator.iterator",1
Public Method,"org.apache.commons.net.nntp.ReplyIterator.next",5
Public Method,"org.apache.commons.net.nntp.ReplyIterator.remove",1
Public Constructor,"org.apache.commons.net.nntp.SimpleNNTPHeader.SimpleNNTPHeader",1
Public Method,"org.apache.commons.net.nntp.SimpleNNTPHeader.addHeaderField",1
Public Method,"org.apache.commons.net.nntp.SimpleNNTPHeader.addNewsgroup",2
Public Method,"org.apache.commons.net.nntp.SimpleNNTPHeader.getFromAddress",1
Public Method,"org.apache.commons.net.nntp.SimpleNNTPHeader.getNewsgroups",1
Public Method,"org.apache.commons.net.nntp.SimpleNNTPHeader.getSubject",1
